stop_id,stop_name,stop_lat,stop_lon
5088994617,Avenida Túpac Amaru,-8.0871852,-79.0404503
5489046578,Avenida Túpac Amaru,-8.0880656,-79.03957790000001
9750421951,Avenida Túpac Amaru,-8.088817,-79.03879850000001
1098646665,Avenida Túpac Amaru,-8.0895632,-79.03802130000001
4427121128,Avenida Túpac Amaru,-8.0904138,-79.0371195
4427121117,Avenida Túpac Amaru,-8.091231500000001,-79.03629380000001
1287009874,Avenida Túpac Amaru y Avenida Pablo Casals,-8.0922947,-79.0352091
11037627716,Avenida Túpac Amaru,-8.0929777,-79.03445830000001
1098608783,Avenida Túpac Amaru,-8.094068,-79.0333212
1098624555,Avenida Túpac Amaru,-8.094914500000002,-79.03245360000001
5432138637,Avenida Teodoro Valcárcel,-8.094342000000001,-79.0316722
11032459639,Avenida Teodoro Valcárcel,-8.094083600000001,-79.0308004
11032459636,Avenida Teodoro Valcárcel,-8.094342000000001,-79.0297747
9138668638,Avenida Teodoro Valcárcel y Pasaje Santa Lucia,-8.094995500000001,-79.0290186
5432137615,Avenida Teodoro Valcárcel y Avenida América Norte,-8.095873300000001,-79.02810930000001
1051036038,Avenida América Norte,-8.095159800000001,-79.0272346
5145238220,Avenida América Norte,-8.0944824,-79.02657330000001
11032795708,Avenida América Norte,-8.093968100000001,-79.02570920000001
5071955848,Avenida América Norte y Calle 8 de Octubre,-8.0938029,-79.02479980000001
11032362463,Avenida Federico Villarreal,-8.093171100000001,-79.0241917
5483037324,Avenida Federico Villarreal,-8.0926731,-79.02296170000001
5483053693,Avenida Federico Villarreal y Avenida Pucara,-8.0924984,-79.0216015
11030663208,Avenida Federico Villarreal,-8.0922912,-79.02028800000001
5483037331,Avenida Federico Villarreal,-8.0922535,-79.0193421
1098584449,Avenida Federico Villarreal y Avenida Prolongación Santa y Avenida Miraflores,-8.092690500000002,-79.018189
5483053647,Avenida Federico Villarreal,-8.093042200000001,-79.01717620000001
9138673483,Avenida Federico Villarreal,-8.0936182,-79.0160785
5089097704,Avenida Federico Villarreal y Avenida Prolongación Santa,-8.094227,-79.0151503
10735814568,Avenida Federico Villarreal,-8.0949883,-79.01393770000001
5432184401,Avenida Federico Villarreal y Calle Julio Cesar Tello,-8.095722,-79.01281390000001
5432184397,Avenida Federico Villarreal,-8.0962983,-79.011999
5079396737,Avenida Federico Villarreal y Avenida Prolongación Unión y Calle Prolongación Unión,-8.096913,-79.0110018
5480659671,Avenida Federico Villarreal,-8.097361300000001,-79.0102078
5088910540,Avenida Federico Villarreal,-8.097864000000001,-79.0089463
1098607239,Avenida Federico Villarreal y Avenida César Vallejo,-8.098572,-79.00765170000001
5087053971,Avenida César Vallejo,-8.0994314,-79.0083944
11023671194,Avenida César Vallejo,-8.1001416,-79.00899100000001
5087163891,Avenida César Vallejo,-8.1009069,-79.009639
5087163889,Avenida César Vallejo,-8.1020404,-79.01059710000001
316265134,Avenida César Vallejo y Avenida América Sur,-8.102809200000001,-79.01121520000001
316265131,Avenida América Sur,-8.104204900000001,-79.01050790000001
316265124,Avenida América Sur,-8.105261800000001,-79.01051070000001
1098627620,Avenida América Sur,-8.1064035,-79.01105050000001
11033195482,Avenida América Sur,-8.108618100000001,-79.0121173
11033195480,Avenida América Sur,-8.110076300000001,-79.0128306
1026647227,Avenida América Sur,-8.1116618,-79.01360890000001
316265120,Avenida América Sur y Avenida Ricardo Palma,-8.1125377,-79.01403
1098633802,Avenida América Sur y Carlos Wiesse,-8.114228200000001,-79.0148956
11037619758,Avenida América Sur,-8.115189500000001,-79.0155067
1098595328,Avenida América Sur y Calle Suarez,-8.1160762,-79.0161848
316265117,Avenida América Sur,-8.117034,-79.01689950000001
316265116,Avenida América Sur,-8.119096800000001,-79.01866340000001
2604839551,Avenida América Sur y Avenida Gonzales Prada,-8.119767300000001,-79.01927520000001
1098589459,Avenida América Sur,-8.1204321,-79.0199355
13084463950,Avenida América Sur,-8.121458200000001,-79.0209763
3670684735,Avenida América Sur,-8.122155900000001,-79.02170860000001
12566648339,Avenida América Sur,-8.1230094,-79.0226813
316254504,Plaza Miguel Grau,-8.123259200000001,-79.0236356
12433537360,Avenida América Sur,-8.1243532,-79.02439980000001
3670684003,Avenida América Sur,-8.125075,-79.02544990000001
1098599784,Avenida América Sur,-8.125555,-79.0263585
316256470,Avenida América Sur,-8.125908500000001,-79.02729360000001
316256471,Avenida América Sur,-8.1262453,-79.028355
2482796388,Avenida América Sur,-8.1264569,-79.02935620000001
13086967423,Avenida América Sur,-8.1265783,-79.03028210000001
316265269,Avenida Prolongación César Vallejo,-8.127328200000001,-79.0303928
5473953077,Avenida Prolongación César Vallejo,-8.1282441,-79.03085250000001
11086134105,Avenida Prolongación César Vallejo,-8.129066700000001,-79.0315132
1873564622,Avenida Prolongación César Vallejo,-8.1298153,-79.0321102
1098636653,Avenida Prolongación César Vallejo,-8.130683900000001,-79.0328796
526591144,Avenida Prolongación César Vallejo y Avenida Fátima,-8.131608900000002,-79.03366890000001
1098638447,Avenida Prolongación César Vallejo,-8.1329927,-79.0348805
1098599298,Avenida Prolongación César Vallejo,-8.133698200000001,-79.03549770000001
1098621794,Avenida Prolongación César Vallejo,-8.134450800000002,-79.0361589
1557312534,Avenida Prolongación César Vallejo,-8.1352863,-79.03695710000001
1557312575,Avenida Prolongación César Vallejo,-8.1366416,-79.0374654
2600312017,Avenida Prolongación César Vallejo y Avenida Huamán,-8.1375443,-79.0378125
2600311959,Avenida Huamán y Calle Los Angeles,-8.1369433,-79.03928330000001
2600311957,Avenida Huamán,-8.1362187,-79.0410131
1098609491,Avenida Huamán,-8.1358001,-79.0426685
5082089643,Avenida Manuel Seoane,-8.136429000000001,-79.04325060000001
3920658745,Avenida Manuel Seoane,-8.1373888,-79.0440779
1000411955,Avenida Manuel Seoane,-8.1382548,-79.0448298
5474155868,Avenida Manuel Seoane,-8.1391703,-79.04563300000001
1000411809,Avenida Manuel Seoane,-8.140023600000001,-79.04639060000001
5427673530,Avenida Manuel Seoane,-8.141771700000001,-79.0479236
1098603406,Avenida Manuel Seoane,-8.1428065,-79.04877370000001
1098614425,Avenida 2 de Mayo,-8.1438979,-79.0486982
1098635169,Avenida 2 de Mayo,-8.1446283,-79.0478576
1098591235,Avenida 2 de Mayo,-8.1452408,-79.0471409
1098623587,Avenida 2 de Mayo,-8.1463151,-79.045876
1098634162,Avenida 2 de Mayo y Calle Larco Cox,-8.147016800000001,-79.0450596
3920602002,Avenida 2 de Mayo,-8.147732900000001,-79.0442165
1098639871,Avenida 2 de Mayo y Calle 8,-8.1485611,-79.0432504
1098628638,Calle 8 y Prolongación Avenida Bolivia,-8.150555,-79.0447929
1089222557,Prolongación Avenida Bolivia,-8.1496093,-79.04568780000001
1098646696,Prolongación Avenida Bolivia,-8.148757900000001,-79.0466792
5473828406,Calle Mariscal Nieto,-8.1489086,-79.04777840000001
1091301819,Calle Mariscal Nieto y Calle Callao,-8.149708500000001,-79.0484275
1098620348,Calle Callao,-8.1490145,-79.04929100000001
1098632591,Calle Callao,-8.148341100000001,-79.0500549
1098627154,Calle Callao,-8.1476752,-79.050824
1091301861,Calle Callao y Avenida Manuel Seoane,-8.1468076,-79.0518622
1091301825,Avenida Manuel Seoane,-8.1459644,-79.05116290000001
1015292532,Avenida Manuel Seoane,-8.1443797,-79.0499075
11033310349,Avenida Manuel Seoane,-8.143532500000001,-79.04930320000001
1098641473,Avenida Manuel Seoane,-8.1418522,-79.0478485
1098629787,Avenida Manuel Seoane,-8.1407255,-79.04686620000001
1088227306,Avenida Manuel Seoane,-8.139534000000001,-79.0458306
1098625461,Avenida Manuel Seoane,-8.1386491,-79.0450505
5082064376,Avenida Manuel Seoane,-8.137640300000001,-79.0441871
5082089641,Avenida Manuel Seoane,-8.1366539,-79.04333410000001
1015292528,Avenida Manuel Seoane y Avenida Huamán,-8.1359052,-79.0427061
1142679901,Avenida Huamán,-8.1361702,-79.0414147
13099199767,Avenida Huamán,-8.136506,-79.04045590000001
1015366179,Avenida Huamán y Calle Los Angeles,-8.137004000000001,-79.03930480000001
2600312022,Avenida Huamán,-8.1374218,-79.03830260000001
1557312579,Avenida Prolongación César Vallejo,-8.1372668,-79.03750240000001
1557312570,Avenida Prolongación César Vallejo,-8.1357206,-79.0370948
316265237,Avenida Prolongación César Vallejo,-8.135038900000001,-79.0365072
1098632798,Avenida Prolongación César Vallejo,-8.134125200000001,-79.03569590000001
1098622408,Avenida Prolongación César Vallejo,-8.1334225,-79.0350949
316265238,Avenida Prolongación César Vallejo y Avenida Fátima,-8.131766500000001,-79.03364590000001
9149936187,Avenida Prolongación César Vallejo,-8.131,-79.0329775
3015067511,Avenida Prolongación César Vallejo,-8.130240800000001,-79.03230730000001
1098598271,Avenida Prolongación César Vallejo,-8.1284725,-79.03087300000001
316265245,Avenida Prolongación César Vallejo,-8.127691,-79.0303286
13086967438,Avenida Prolongación César Vallejo,-8.1267914,-79.0303076
1098650103,Avenida América Sur,-8.126605600000001,-79.0293173
288409296,Avenida América Sur,-8.1263971,-79.02829740000001
1098611390,Avenida América Sur,-8.126050300000001,-79.02723990000001
1098622334,Avenida América Sur,-8.1257014,-79.0262905
3293558514,Avenida América Sur,-8.125213700000002,-79.02538220000001
1098587311,Avenida América Sur,-8.1246723,-79.02448360000001
316254501,Avenida América Sur,-8.1241458,-79.0236823
316254427,Plaza Miguel Grau,-8.124058300000002,-79.02274100000001
5082434193,Avenida América Sur,-8.1231959,-79.0226174
3670684741,Avenida América Sur,-8.1223186,-79.0217142
13084463942,Avenida América Sur,-8.121648200000001,-79.02101350000001
320114999,Avenida América Sur y Calle Huayna Capac,-8.1208454,-79.0201851
1098594518,Avenida América Sur y Avenida Gonzales Prada,-8.119923400000001,-79.01926
316265127,Avenida América Sur,-8.1191612,-79.01858440000001
11102649340,Avenida América Sur,-8.118068800000001,-79.01765540000001
1015347837,Avenida América Sur,-8.1170486,-79.016788
1098629210,Avenida América Sur y Calle Suarez,-8.1161408,-79.01609710000001
11037619757,Avenida América Sur,-8.1152432,-79.0154267
316265121,Avenida América Sur,-8.114416700000001,-79.01485530000001
11033227508,Avenida América Sur,-8.1128645,-79.0140645
1098646156,Avenida América Sur,-8.111717800000001,-79.0134903
1007816584,Avenida América Sur,-8.1108703,-79.0130867
1007816701,Avenida América Sur y Calle Mariano Melgar,-8.109145400000001,-79.01225330000001
316265113,Avenida América Sur,-8.107021900000001,-79.01120780000001
11033195484,Avenida América Sur,-8.1059493,-79.01068740000001
3569346207,Avenida América Sur,-8.1050546,-79.01032710000001
316265108,Avenida América Sur,-8.104173000000001,-79.0104194
5084379759,Avenida América Sur y Avenida Blas Pascal,-8.103243200000001,-79.01087720000001
5482905646,Avenida César Vallejo,-8.1021316,-79.01051340000001
1098647683,Avenida César Vallejo,-8.1012538,-79.0097798
11037375458,Avenida César Vallejo,-8.1002317,-79.0089313
5087053972,Avenida César Vallejo,-8.0994854,-79.00828170000001
1026647809,Avenida César Vallejo y Avenida Federico Villarreal,-8.098633300000001,-79.0075549
2399656812,Avenida Federico Villarreal,-8.0980018,-79.0084058
5480659674,Avenida Federico Villarreal,-8.0974728,-79.0093535
5480659677,Avenida Federico Villarreal,-8.0971183,-79.0104264
1050964097,Avenida Federico Villarreal y Prolongación Avenida Perú,-8.0964901,-79.0113972
1098600772,Avenida Federico Villarreal y Calle Julio Cesar Tello,-8.0955952,-79.012748
5480827368,Avenida Federico Villarreal,-8.0950845,-79.01353350000001
1098618318,Avenida Federico Villarreal y Avenida Prolongación Santa,-8.094128000000001,-79.01503840000001
5483053644,Avenida Federico Villarreal,-8.093494300000001,-79.0160225
5432184385,Avenida Federico Villarreal,-8.0930063,-79.01685570000001
5054197902,Avenida Federico Villarreal y Prolongación Miraflores y Avenida Miraflores,-8.0925975,-79.01804460000001
11030636674,Avenida Federico Villarreal,-8.0922829,-79.0189438
5483037339,Avenida Federico Villarreal,-8.092112700000001,-79.02010250000001
5483037341,Avenida Federico Villarreal,-8.0922601,-79.02115520000001
11032362460,Avenida Federico Villarreal,-8.0924625,-79.02232240000001
5483037348,Avenida Federico Villarreal,-8.092742000000001,-79.0237785
5483037353,Avenida Federico Villarreal,-8.0930753,-79.02465550000001
9727770474,Avenida Federico Villarreal,-8.0932185,-79.02562300000001
11032383236,Avenida Federico Villarreal,-8.0933636,-79.026792
10991119016,Pasaje Santa Lucia,-8.093716800000001,-79.0277506
9218480464,Pasaje Santa Lucia,-8.094388,-79.0284259
5432137617,Avenida Teodoro Valcárcel,-8.094591600000001,-79.02929040000001
11037482643,Avenida Teodoro Valcárcel,-8.0941121,-79.0300722
5432138623,Avenida Teodoro Valcárcel,-8.094018100000001,-79.0311116
5432138627,Avenida Teodoro Valcárcel,-8.094589000000001,-79.03213210000001
11032811715,Avenida Túpac Amaru,-8.0944246,-79.0327829
1098629914,Avenida Túpac Amaru,-8.093490000000001,-79.03374620000001
1088227477,Avenida Túpac Amaru y Avenida Pablo Casals,-8.092302,-79.03497340000001
4427121116,Avenida Túpac Amaru,-8.091137100000001,-79.0361955
9750389798,Avenida Túpac Amaru,-8.090365,-79.036996
1142680112,Avenida Túpac Amaru,-8.0894198,-79.03797420000001
5088980739,Avenida Túpac Amaru,-8.0885773,-79.0388741
12864310808,Avenida Túpac Amaru,-8.0876075,-79.03987280000001
11032252306,Avenida Túpac Amaru,-8.086892800000001,-79.04054740000001
316263616,Avenida Tahuantinsuyo,-8.0860727,-79.0411107
1142680018,Avenida Tahuantinsuyo y Calle José Baquijano y Carrillo,-8.085165,-79.0416471
1287009781,Avenida Tahuantinsuyo,-8.084242300000001,-79.0421637
1098612431,Avenida Tahuantinsuyo y Calle Carlos Maria de Alvear,-8.0833188,-79.042691
1098610831,Avenida Tahuantinsuyo,-8.0822844,-79.0432811
1098643949,Avenida Tahuantinsuyo,-8.0812177,-79.0438974
1098601422,Avenida Tahuantinsuyo y Calle Miguel Blanco Encalada,-8.0801485,-79.0445035
1098634790,Avenida Tahuantinsuyo,-8.078842300000002,-79.0452446
1098602152,Avenida Tahuantinsuyo,-8.076715700000001,-79.0464601
1098628358,Avenida Tahuantinsuyo,-8.075498000000001,-79.0471464
1098628188,Avenida Tahuantinsuyo,-8.074211400000001,-79.04789670000001
1098613633,Avenida Tahuantinsuyo,-8.072932900000001,-79.04862250000001
1286991558,Avenida José Gabriel Condorcanqui y Avenida Egipto,-8.0716739,-79.0492842
1098630492,Avenida José Gabriel Condorcanqui,-8.0706316,-79.0496356
11023841239,Avenida José Gabriel Condorcanqui,-8.069430500000001,-79.050053
1286991549,Avenida José Gabriel Condorcanqui,-8.0674563,-79.05065900000001
1286991511,Avenida José Gabriel Condorcanqui,-8.066177600000001,-79.05107720000001
10578866570,Avenida José Gabriel Condorcanqui,-8.065283200000001,-79.05137400000001
10578823297,Avenida José Gabriel Condorcanqui,-8.0641995,-79.0517289
1286991560,Avenida José Gabriel Condorcanqui,-8.0633187,-79.05198730000001
1873334447,Avenida José Gabriel Condorcanqui y Avenida Indoamérica,-8.062266500000002,-79.0523318
1098625102,Avenida José Gabriel Condorcanqui,-8.060943400000001,-79.05275520000001
1098585580,Avenida José Gabriel Condorcanqui,-8.060058600000001,-79.05304380000001
1098598681,Avenida José Gabriel Condorcanqui,-8.059186500000001,-79.05332170000001
1873334442,Avenida José Gabriel Condorcanqui y Avenida 4,-8.0573528,-79.05390580000001
11023849494,Avenida José Gabriel Condorcanqui,-8.0562608,-79.0542765
1098618166,Avenida José Gabriel Condorcanqui,-8.055330000000001,-79.0546099
5453884048,Avenida José Gabriel Condorcanqui,-8.054464600000001,-79.05487930000001
5489611518,Avenida José Gabriel Condorcanqui,-8.0528914,-79.0554075
5453884050,Avenida José Gabriel Condorcanqui y Avenida 1,-8.0519812,-79.0557002
1098586464,Avenida José Gabriel Condorcanqui,-8.0501681,-79.05626310000001
1098614755,Avenida José Gabriel Condorcanqui y Avenida Miguel Grau,-8.048937800000001,-79.05665350000001
1286991513,Avenida Miguel Grau,-8.047734100000001,-79.0570924
8134298762,Avenida Miguel Grau,-8.045162600000001,-79.05787690000001
5463865441,Avenida Miguel Grau,-8.0422399,-79.0588091
11023223476,Avenida Miguel Grau,-8.0406688,-79.05929110000001
11023223477,Avenida Miguel Grau,-8.039644800000001,-79.0596323
3110225074,Avenida Miguel Grau,-8.037356200000001,-79.06035680000001
1873334412,Avenida Miguel Grau,-8.0326655,-79.0618761
1098601279,Avenida Miguel Grau,-8.031516100000001,-79.06223320000001
1098617982,Avenida Miguel Grau,-8.0254613,-79.0641691
9148497683,Avenida Miguel Grau,-8.0242281,-79.0645712
1098630656,Avenida Miguel Grau,-8.0177276,-79.066681
1098621624,Avenida Miguel Grau,-8.015473700000001,-79.0674321
1873334301,Avenida Miguel Grau,-8.0145374,-79.06775090000001
1873334289,Avenida Miguel Grau,-8.013133300000002,-79.0682182
5491760686,Avenida Miguel Grau,-8.011148,-79.06885960000001
320113098,Carretera Panamericana Norte,-8.0094773,-79.0694423
11541962080,Carretera Panamericana Norte,-8.008122400000001,-79.0697636
5622983467,Carretera Panamericana Norte,-8.006830200000001,-79.0701377
3743516628,Carretera Panamericana Norte,-8.005255100000001,-79.07067160000001
8449634318,Carretera Panamericana Norte,-8.003267600000001,-79.0713228
10980257049,Carretera Panamericana Norte,-8.001526,-79.0718935
9099253135,Carretera Panamericana Norte,-8.0006347,-79.07217560000001
3743516627,Carretera Panamericana Norte,-7.999417300000001,-79.0725512
11539601121,Carretera Panamericana Norte,-7.9974556,-79.0731686
11539601145,Carretera Panamericana Norte,-7.995853900000001,-79.07368500000001
11087490488,Carretera Panamericana Norte,-7.994375000000001,-79.0741495
11793990948,Carretera Panamericana Norte,-7.9930206,-79.07457430000001
12396884263,Carretera Panamericana Norte,-7.992068000000001,-79.07487750000001
5252493420,Carretera Panamericana Norte,-7.991999900000001,-79.0749009
5463792613,Calle Libertad,-8.0492091,-79.0533913
5453884041,Calle Libertad y Calle Ciro Alegria,-8.048835,-79.05214000000001
1098616347,Calle Ciro Alegria,-8.0476813,-79.05282460000001
4435574097,Calle Ciro Alegria y Calle 3,-8.0463549,-79.0535792
4435574098,Calle 3,-8.045879000000001,-79.0524084
13394275844,Sin nombre,-8.045107600000001,-79.0520194
3149927775,Calle 1 y Calle 3,-8.0438439,-79.05200450000001
3265948183,Calle 3 y Avenida las Palmeras,-8.043682,-79.0510904
3736635540,Avenida las Palmeras,-8.0449924,-79.0504992
1098611250,Avenida las Palmeras,-8.046071600000001,-79.04994710000001
1098632131,Avenida las Palmeras,-8.0471204,-79.04937760000001
1098638157,Prolongación Avenida Libertad,-8.0477865,-79.0495592
5463792609,Prolongación Avenida Libertad y Avenida Uno,-8.048327800000001,-79.0506132
11032837870,Avenida Uno,-8.0499936,-79.0497059
1098607406,Avenida 1,-8.05028,-79.0504461
5463781020,Avenida 1,-8.0506513,-79.0515649
1098646254,Avenida 1,-8.051015000000001,-79.05266030000001
1098620028,Avenida 1,-8.0515662,-79.0543959
1098593970,Calle 1,-8.0522781,-79.05501980000001
320113093,Avenida José Gabriel Condorcanqui,-8.052417,-79.0561792
1098584351,Avenida José Gabriel Condorcanqui,-8.053511400000001,-79.0557205
1098599588,Avenida José Gabriel Condorcanqui,-8.054537,-79.05519310000001
1286991476,Avenida José Gabriel Condorcanqui,-8.055791000000001,-79.05460640000001
13379121112,Avenida Túpac Amaru,-8.0956068,-79.03170460000001
11037627714,Avenida Túpac Amaru,-8.096675900000001,-79.03065930000001
13197036953,Avenida Túpac Amaru,-8.097375000000001,-79.02996340000001
1051035628,Avenida América Norte,-8.0971323,-79.02917140000001
11037834989,Avenida América Norte,-8.096380100000001,-79.02843890000001
1051035706,Avenida América Norte,-8.0955764,-79.0276496
1051035698,Avenida América Norte,-8.094671400000001,-79.0267646
7123146898,Avenida América Norte,-8.0940214,-79.02584460000001
1051035881,Avenida América Norte,-8.0939771,-79.023813
11032795711,Avenida América Norte,-8.094333200000001,-79.0229058
316265144,Avenida América Norte y Avenida Salvador Lara,-8.0947098,-79.02192350000001
1051036093,Avenida América Norte,-8.0954295,-79.02003640000001
1051000321,Avenida América Norte,-8.0961166,-79.01822240000001
5079131744,Avenida América Norte,-8.0968985,-79.01718760000001
1098629654,Avenida América Norte y Avenida Prolongación Santa,-8.097593900000001,-79.0163588
4452550922,Avenida América Norte y Avenida América Sur y Avenida Perú,-8.099470100000001,-79.0141641
11033509208,Avenida América Sur,-8.1002921,-79.01318710000001
316265136,Avenida América Sur,-8.101416700000001,-79.01192150000001
11028491513,Avenida América Sur,-8.1023429,-79.01140000000001
11033500607,Avenida América Sur,-8.103176000000001,-79.0110411
1098602954,Jirón Francisco de Zela,-8.1159361,-79.0173852
1098606589,Jirón Francisco de Zela,-8.114986700000001,-79.01864880000001
1098622247,Jirón Francisco de Zela y Calle Ramon Castilla,-8.114332500000002,-79.01951020000001
1088227193,Jirón Francisco de Zela y Avenida los Incas,-8.1136315,-79.0204401
1088227351,Avenida los Incas,-8.114774800000001,-79.0216223
1088227238,Avenida los Incas,-8.115615,-79.0224448
1088227437,Avenida los Incas,-8.1163229,-79.0231409
1088227226,Avenida los Incas y Tupac Yupanqui,-8.1173689,-79.0241907
316256329,Avenida los Incas y Avenida Moche,-8.117995700000002,-79.0248674
1627006951,Avenida los Incas y Calle Panamá,-8.118841000000002,-79.0256705
1098647086,Calle Panamá,-8.118158000000001,-79.0264393
320114914,Calle Panamá,-8.1170082,-79.0277331
2694543105,Avenida España,-8.116407800000001,-79.0284496
316264102,Avenida España,-8.116478500000001,-79.0294592
11037703693,Avenida España,-8.1161366,-79.030372
7123096673,Avenida España,-8.1156916,-79.03123230000001
320114902,Avenida España,-8.114641,-79.03201390000001
316264108,Avenida España y Jirón San Martín,-8.113782200000001,-79.03264920000001
4633792030,Avenida España,-8.112113800000001,-79.03278180000001
1098627243,Pasaje San Luis y Avenida Juan Pablo II,-8.111481300000001,-79.03344430000001
4633792101,Avenida Juan Pablo II,-8.112444400000001,-79.0344168
1098619946,Avenida Juan Pablo II,-8.113417,-79.03525920000001
1098640801,Avenida Juan Pablo II,-8.1147305,-79.0363968
1098586919,Avenida Juan Pablo II,-8.115568000000001,-79.0371221
